key,name,ticker,date,error_code,return_3days,return_30days,return_60days,return_90days
58316,Sigma Designs (NASDAQ:SIGM),NASDAQ:SIGM,2013-03-13 17:00:00,,0.11073245382147875,0.084228714197036605,0.056064385127879215,0.19039917524051192
58317,Christopher & Banks (NYSE:CBK),NYSE:CBK,2013-03-13 16:30:00,,0.018012441284162867,0.033239176387204632,-0.075136135939134346,-0.060711981834321499
58318,"Lowe's Companies, Inc. (NYSE:LOW)",NYSE:LOW,2013-03-13 14:20:00,,-0.0070392897910044718,-0.060453911573314374,-0.04692610509526518,-0.010973739291172208
58319,Endeavour Silver (NYSE:EXK),NYSE:EXK,2013-03-13 13:00:00,,-0.031007933249194573,-0.24524664288513318,-0.32722796021385958,-0.46828707897082772
58320,Inuvo (NYSEMKT:INUV),NYSEMKT:INUV,2013-03-13 16:30:00,,0.01609810357119084,-0.13879686087837273,0.19535900181784699,-0.27129831669913834
58321,Chemed Corporation (NYSE:CHE),NYSE:CHE,2013-03-13 15:15:00,,-0.015386597406115475,-0.018464653370032481,-0.14408775564112261,-0.14284392612416083
58322,PharmAthene (NYSEMKT:PIP),NYSEMKT:PIP,2013-03-13 16:30:00,,-0.18170810224212228,-0.20432082481741856,-0.17803168084225024,-0.2117883842412073
58323,Coldwater Creek (NASDAQ:CWTR),NASDAQ:CWTR,2013-03-13 16:30:00,BETA_ERROR
58324,"The Hain Celestial Group, Inc. (NASDAQ:HAIN)",NASDAQ:HAIN,2013-03-13 13:30:00,,0.00028182554826993328,0.09205471808994127,0.11343694475384716,0.24561468245059331
58325,"DexCom, Inc. (NASDAQ:DXCM)",NASDAQ:DXCM,2013-03-13 14:30:00,,-0.048581097939352259,-0.13069668487331265,0.20249393023780704,0.13965800130229447
58326,Bon-Ton Stores Inc. (NASDAQ:BONT),NASDAQ:BONT,2013-03-13 13:30:00,,0.10339226960374716,0.057163483753965433,0.60993085128681812,0.4300936604387704
58327,"Vivus, Inc. (NASDAQ:VVUS)",NASDAQ:VVUS,2013-03-14 09:00:00,,-0.065766503596698569,0.051312115314699272,0.16443464457398943,0.17819145494393901
58328,Global Partners LP (NYSE:GLP),NYSE:GLP,2013-03-14 10:00:00,,0.044204985603375296,-0.012141845844367767,-0.063431666757767666,0.083338108944238737
58329,Ocean Power Technologies (NASDAQ:OPTT),NASDAQ:OPTT,2013-03-14 10:00:00,,-0.069810012924485715,-0.20021982393654231,-0.2385182707981422,-0.23548796538181194
58330,Synta Pharmaceuticals (NASDAQ:SNTA),NASDAQ:SNTA,2013-03-14 10:00:00,,-0.069703952711026765,0.068812457214230932,-0.55864004782030052,-0.4301303384355713
58331,Flotek Industries (NYSE:FTK),NYSE:FTK,2013-03-14 08:30:00,,0.10215853614708013,0.068569038437781032,0.13981253526414164,0.20241791342509502
58332,Taomee Holdings Ltd (NYSE:TAOM),NYSE:TAOM,2013-03-14 08:00:00,,0.007139700586555389,0.2417072292084326,0.015795265747966646,0.13700751876976117
58333,Cornerstone Therapeutics (NASDAQ:CRTX),NASDAQ:CRTX,2013-03-14 08:30:00,BETA_ERROR
58334,ReneSola (NYSE:SOL),NYSE:SOL,2013-03-14 08:00:00,,-0.16794233136180503,-0.27957442005666228,-0.18180122450383002,0.53982003741953988
58335,Alliance Healthcare Services (NASDAQ:AIQ),NASDAQ:AIQ,2013-03-14 08:30:00,,-0.018420519042517021,0.53198326732074908,1.2196527717853838,1.4996082511804862
58336,Oncothyreon Inc (NASDAQ:ONTY),NASDAQ:ONTY,2013-03-14 08:30:00,,-0.0028512908699625198,0.15485181200316031,-0.2510750399991607,-0.36592944094997648
58337,Chindex International (NASDAQ:CHDX),NASDAQ:CHDX,2013-03-14 08:00:00,BETA_ERROR
58338,Abbott Laboratories (NYSE:ABT),NYSE:ABT,2013-03-14 08:30:00,,-0.039909292122811101,0.035310772313248528,0.026417229045684883,-0.019961908961055014
58339,"Sucampo Pharmaceuticals, Inc. (NASDAQ:SCMP)",NASDAQ:SCMP,2013-03-13 17:00:00,,0.11628214129617855,1.0356709213659898,0.5530883774235853,0.35849132210197843
58340,ChemoCentryx (NASDAQ:CCXI),NASDAQ:CCXI,2013-03-13 17:00:00,,-0.025112290555847547,-0.081870111950021363,-0.16524959234307762,0.0064996404746380868
58341,Idenix Pharmaceuticals Inc. (NASDAQ:IDIX),NASDAQ:IDIX,2013-03-13 15:15:00,BETA_ERROR
58342,ORBCOMM Inc. (NASDAQ:ORBC),NASDAQ:ORBC,2013-03-14 10:30:00,,0.056137216546322727,-0.14705001744415466,-0.22401495314541289,-0.19346672906827367
58343,Kirkland's (NASDAQ:KIRK),NASDAQ:KIRK,2013-03-14 11:00:00,,-0.025139237014787638,0.032909976533374505,0.35077770020607402,0.52379494062649179
58344,"Cleveland BioLabs, Inc. (NASDAQ:CBLI)",NASDAQ:CBLI,2013-03-14 10:00:00,,0.095394649598236028,0.17009452209333917,0.038933476778714761,0.10250146271156951
58345,Core-Mark Holding (NASDAQ:CORE),NASDAQ:CORE,2013-03-14 12:00:00,,0.016390303750458409,0.063668806892332855,0.19324598968750498,0.24289114651508542
58346,"West Pharmaceutical Services, Inc. (NYSE:WST)",NYSE:WST,2013-03-14 09:30:00,,0.014585622861387764,0.014953723965654784,0.059107595061196339,0.14577457495174706
58347,"Summit Midstream Partners, LP (NYSE:SMLP)",NYSE:SMLP,2013-03-14 11:30:00,,0.027060654583624128,0.046603376001393519,0.25885642935799708,0.29896646488814305
58348,"Diana Shipping, Inc. (NYSE:DSX)",NYSE:DSX,2013-03-14 09:00:00,,0.00099976638078256349,-0.014605588439432021,0.0023545077975705778,0.10774139231373148
58349,Emerald Oil Inc (NYSEMKT:EOX),NYSEMKT:EOX,2013-03-14 10:00:00,,0.022175978922989469,-0.14897423629656389,-0.16745216040214478,-0.14832127679899976
58350,Doral Financial (NYSE:DRL),NYSE:DRL,2013-03-14 10:00:00,BETA_ERROR
58351,Natural Gas Services Group (NYSE:NGS),NYSE:NGS,2013-03-14 11:00:00,,0.030615304739614775,0.037889916526489417,0.16841053014701041,0.20437718674844435
58352,Northern Tier Energy LP (NYSE:NTI),NYSE:NTI,2013-03-14 11:00:00,,-0.070843876491190685,-0.22763430927873066,-0.23040081394831813,-0.37351176090939453
58353,Macy's Inc. (NYSE:M),NYSE:M,2013-03-14 08:50:00,,-0.0050359869195671014,0.03702745705696868,0.090463843518709924,0.058299822511064248
58354,Dot Hill Systems (NASDAQ:HILL),NASDAQ:HILL,2013-03-14 11:00:00,BETA_ERROR
58355,Matador Resources Company (NYSE:MTDR),NYSE:MTDR,2013-03-14 10:00:00,,0.10690357209400313,0.19203273522816644,0.18684179637179649,0.42585736396794993
58356,ArQule (NASDAQ:ARQL),NASDAQ:ARQL,2013-03-14 09:00:00,,0.018526241353177958,0.17027798785989975,-0.15125111814314129,-0.12164163138846409
58357,DeVry Inc. (NYSE:DV),NYSE:DV,2013-03-13 11:30:00,,0.017834692503176684,-0.11625331788361838,-0.031798049809588155,0.032005754961885111
58358,Prudential (NYSE:PUK),NYSE:PUK,2013-03-13 07:00:00,,0.089096954140711171,0.08706027778801019,0.046862183284434977,0.011853865337628139
58359,The Fresh Market (NASDAQ:TFM),NASDAQ:TFM,2013-03-13 10:30:00,,0.066033806532511327,0.0559390827702042,0.30352132072656596,0.37222278533935671
58360,Wal-Mart Stores (NYSE:WMT),NYSE:WMT,2013-03-13 12:30:00,,-0.018398155167853258,0.053386207404453059,0.014134008260512195,0.022580684561020949
58361,"ZELTIQ Aesthetics, Inc. (NASDAQ:ZLTQ)",NASDAQ:ZLTQ,2013-03-12 17:00:00,,-0.018973476753534241,0.15148463869641574,0.21548483092225315,0.40875656066789112
58362,"Amicus Therapeutics, Inc. (NASDAQ:FOLD)",NASDAQ:FOLD,2013-03-12 17:00:00,,0.11137225238492915,0.057083554515982279,0.011177060108676307,-0.41025556733405782
58363,Move Inc. (NASDAQ:MOVE),NASDAQ:MOVE,2013-03-12 13:30:00,BETA_ERROR
58364,Global Sources Ltd. (NASDAQ:GSOL),NASDAQ:GSOL,2013-03-13 08:00:00,,0.014767132331239583,-0.13445833908720778,-0.18770672053983484,-0.27062806819314789
58365,"Hospira, Inc. (NYSE:HSP)",NYSE:HSP,2013-03-13 08:00:00,BETA_ERROR
58366,Waters Corporation (NYSE:WAT),NYSE:WAT,2013-03-13 09:00:00,,-0.0024414986741535462,-0.041654156672901246,-0.028368856502965063,-0.01691083382629445
58367,"BG Medicine, Inc (NASDAQ:BGMD)",NASDAQ:BGMD,2013-03-13 08:30:00,,0.060508850352867086,-0.065970155985409423,-0.083980628384858855,-0.32270459542834473
58368,Cardinal Health Inc. (NYSE:CAH),NYSE:CAH,2013-03-13 09:30:00,,-0.014841725620889992,-0.058146612046330926,-0.037066149041348632,0.012186937751672365
58369,"Broadridge Financial Solutions, Inc. (NYSE:BR)",NYSE:BR,2013-03-12 16:00:00,,0.01839560328397704,0.030627233890795788,0.094762803741724883,0.14611206673495791
58370,Sirius XM Radio (NASDAQ:SIRI),NASDAQ:SIRI,2013-03-12 12:00:00,,-0.030829543031624773,-0.041684790322112919,0.020484275848191243,0.074788399139399012
58371,"Unwired Planet, Inc. (NASDAQ:UPIP)",NASDAQ:UPIP,2013-03-12 12:00:00,,0.14135046014114055,-0.0907160598145616,-0.13341032366116393,-0.078051057824072401
58372,Majesco Entertainment (NASDAQ:COOL),NASDAQ:COOL,2013-03-12 16:30:00,,0.029024916729676928,-0.080091278555504838,-0.026051049984029698,-0.10015980937901284
58373,Xerium Technologies (NYSE:XRM),NYSE:XRM,2013-03-12 15:00:00,,0.098266729036984093,0.64436667850541018,0.79662167111975779,1.3019717146970045
58374,GenMark Diagnostics (NASDAQ:GNMK),NASDAQ:GNMK,2013-03-12 16:30:00,,0.081020816517459737,0.35199428882077777,0.30052129914784481,-0.19565576149092723
58375,OXiGENE (NASDAQ:OXGN),NASDAQ:OXGN,2013-03-12 16:30:00,,-0.08492218957934794,-0.21461213620068575,-0.31044945192745399,-0.49521066517439388
58376,"AcelRx Pharmaceuticals, Inc. (NASDAQ:ACRX)",NASDAQ:ACRX,2013-03-12 16:30:00,,-0.08510176398997911,0.21171264474355156,0.61467364214262976,1.3300436134544655
58377,"CVR Energy, Inc. (NYSE:CVI)",NYSE:CVI,2013-03-12 16:30:00,,-0.06644286699838986,-0.1964175916217171,0.062975042404656373,-0.21497818367156257
58378,Evolving Systems (NASDAQ:EVOL),NASDAQ:EVOL,2013-03-12 16:30:00,,0.043086952056777969,-0.051204652220230046,0.052524312034072554,0.18253267215261915
58379,Whitestone REIT (NYSE:WSR),NYSE:WSR,2013-03-12 17:00:00,,-0.01576267482742684,0.097867086855911459,0.059030026173809383,0.042306598875219828
58380,Hewlett-Packard Co. (NYSE:HPQ),NYSE:HPQ,2013-03-12 14:30:00,,0.050749625266555139,-0.085792917162560739,0.10329506749544141,0.1573997131165788
58381,ACADIA Pharmaceuticals (NASDAQ:ACAD),NASDAQ:ACAD,2013-03-12 17:00:00,,-0.038110119275186899,1.0696649358317212,1.1815898169379058,1.9598201550057945
58382,Dole Food (NYSE:DOLE),NYSE:DOLE,2013-03-12 16:45:00,BETA_ERROR
58383,"NextEra Energy, Inc. (NYSE:NEE)",NYSE:NEE,2013-03-12 13:00:00,,0.0026202253565801017,0.073992523042529235,0.020704880541995749,0.12432572719986539
58384,Summer Infant (NASDAQ:SUMR),NASDAQ:SUMR,2013-03-12 17:00:00,,0.14851511816301102,0.29369065028385977,0.45904783039296976,0.48661493065752098
58385,Discover Financial Services (NYSE:DFS),NYSE:DFS,2013-03-12 08:30:00,,0.051164160270050177,0.040023022398781125,0.0945312986425101,0.087528883219360337
58386,Dunkin' Brands (NASDAQ:DNKN),NASDAQ:DNKN,2013-03-12 11:00:00,,-0.014062569475807597,0.0022980101860362043,0.08486330771946432,0.13424579297929926
58387,Brookdale Senior Living Inc. (NYSE:BKD),NYSE:BKD,2013-03-12 15:15:00,,-0.054729438449708651,-0.12995468842023622,-0.1396550845749791,-0.15954790886946826
58388,"CoreLogic, INC. (NYSE:CLGX)",NYSE:CLGX,2013-03-12 14:30:00,,-0.011020981596908761,-0.11031206191986666,-0.11706894060343004,-0.094430446921311029
58389,"Vantiv, Inc. (NYSE:VNTV)",NYSE:VNTV,2013-03-12 15:30:00,,0.030152530604922994,0.0074337666404232965,0.18561259237398198,0.25824378173636631
58390,Bioline RX Ltd. (NASDAQ:BLRX),NASDAQ:BLRX,2013-03-12 10:00:00,,-0.063179549206801591,-0.54620749926473278,-0.65685632538744088,-0.66256367177285669
58391,E-House (China) Holdings Limited (NYSE:EJ),NYSE:EJ,2013-03-12 07:30:00,,-0.055659481755978998,-0.040150887172482698,-0.037974101688677132,-0.13884728270449476
58392,Stewart Enterprises (NASDAQ:STEI),NASDAQ:STEI,2013-03-12 11:00:00,BETA_ERROR
58393,Luxfer Holdings PLC (NYSE:LXFR),NYSE:LXFR,2013-03-12 08:30:00,,0.14514713741723581,0.18850538113783774,0.18341992255413481,0.1913184074151878
58394,Amedisys (NASDAQ:AMED),NASDAQ:AMED,2013-03-12 10:00:00,,-0.046573955974145993,-0.13048436004647895,-0.11409955396085111,-0.21618465241761325
58395,"Dick's Sporting Goods, Inc. (NYSE:DKS)",NYSE:DKS,2013-03-12 10:10:00,,0.039124299924634065,0.033953591667435508,0.11610609147835192,0.050082276269117876
58396,FuelCell Energy (NASDAQ:FCEL),NASDAQ:FCEL,2013-03-12 10:00:00,,-0.04402212989692756,-0.076996594908136207,0.31658379922789226,0.075907473060115777
58397,"Henry Schein, Inc. (NASDAQ:HSIC)",NASDAQ:HSIC,2013-03-12 10:45:00,,-0.002603647127657063,-0.011848115451547443,0.029691882301546631,0.079628712820773856
58398,Costco Wholesale (NASDAQ:COST),NASDAQ:COST,2013-03-12 11:00:00,,-0.0091479734813717135,0.034966148992139859,0.043409901432557851,0.077101589658645053
58399,Gafisa S.A. (NYSE:GFA),NYSE:GFA,2013-03-12 10:00:00,,-0.14577124822651141,-0.12167474427166838,-0.26664926524838312,-0.61214212391558909
58400,Gartner Inc. (NYSE:IT),NYSE:IT,2013-03-12 13:00:00,,0.0038894230835712553,0.089504188834718973,0.035843347186440354,0.085899428693370264
58401,"The Bon-Ton Stores, Inc. (NASDAQ:BONT)",NASDAQ:BONT,2013-03-12 10:00:00,,0.15082047592117953,0.080732403468696923,0.71549670140045141,0.49573942379017566
58402,"On Assignment, Inc. (NYSE:ASGN)",NYSE:ASGN,2013-03-12 12:30:00,,-0.019057363927117023,-0.11266256721542733,-0.066151399971312086,0.047132049990305014
58403,The Jones Group Inc. (NYSE:JNY),NYSE:JNY,2013-03-12 08:30:00,BETA_ERROR
58404,Alliance Data Systems Corporation (NYSE:ADS),NYSE:ADS,2013-03-12 12:00:00,,-0.00085564399699831193,0.050194694524130043,0.10543333985640618,0.16880411547194937
58405,"Preferred Apartment Communities, Inc. (NYSE:APTS)",NYSE:APTS,2013-03-12 11:00:00,,0.021249726231716205,-0.041930158879146279,-0.18182776479088231,-0.1631946670410917
58406,Douglas Dynamics (NYSE:PLOW),NYSE:PLOW,2013-03-12 11:00:00,,0.014717771834023121,-0.050032282666287731,-0.067197316248693073,-0.032479084799399871
58407,AT&T Inc. (NYSE:T),NYSE:T,2013-03-12 08:30:00,,-0.0071115432852208423,0.066055672961680606,-0.054570680589619995,-0.060508226391357556
58408,UnitedHealth Group Inc. (NYSE:UNH),NYSE:UNH,2013-03-12 10:45:00,,0.010524462437480652,0.068989495126659889,0.10455648699674699,0.16426350510813031
58409,"Brinker International, Inc. (NYSE:EAT)",NYSE:EAT,2013-03-12 09:20:00,,-0.0037367530123046675,0.048223347470250102,0.058827011539297813,0.040163011530232454
58410,Stage Stores (NYSE:SSI),NYSE:SSI,2013-03-12 08:30:00,,-0.041611651184040852,0.028334745673721497,-0.20573555350969003,-0.20173707410020467
58411,Raven Industries (NASDAQ:RAVN),NASDAQ:RAVN,2013-03-12 10:00:00,,0.073769116549228339,0.098022423639409412,0.0037116540840759354,0.0081012639752568866
58412,Nevada Gold & Casinos (NYSEMKT:UWN),NYSEMKT:UWN,2013-03-12 11:00:00,,0.04691262714890819,0.095954609541334071,0.026199011930514181,-0.17774516434577109
58413,Transmontaigne Partners L.P. (NYSE:TLP),NYSE:TLP,2013-03-12 11:00:00,,-0.04882979705194717,0.029162269331358841,-0.10312662124623832,-0.058837275268646565
58414,TICC Capital (NASDAQ:TICC),NASDAQ:TICC,2013-03-12 10:00:00,,-0.026073362693285362,-0.068073817898418987,-0.10863670206904785,-0.089345696858041446
58415,Nevsun Resources Ltd. (NYSEMKT:NSU),NYSEMKT:NSU,2013-03-21 11:00:00,,0.048769234132608516,-0.0073807835426561597,-0.04462537673249032,-0.064381326342006204
58416,Gordmans Stores (NASDAQ:GMAN),NASDAQ:GMAN,2013-03-25 16:30:00,,-0.16974370258072391,-0.21713061562366842,-0.072626364924065989,-0.0505837638252912
58417,"Hertz Global Holdings, Inc. (NYSE:HTZ)",NYSE:HTZ,2013-03-27 11:50:00,,0.017546902293125763,0.093486681834235474,0.11686919793095915,0.091417428474414739
58418,GameStop (NYSE:GME),NYSE:GME,2013-03-28 11:00:00,,0.13775232617987695,0.35431711402716087,0.54161378406217386,0.79700047295823684
58419,"PROS Holdings, Inc. (NYSE:PRO)",NYSE:PRO,2013-04-03 12:45:00,,-0.048318971509124474,-0.080786367615550955,0.051549314726515624,-0.0021664750350319367
58420,Franklin Covey Company (NYSE:FC),NYSE:FC,2013-04-04 17:00:00,,-0.027305524545292288,-0.07118006062107203,-0.0928070702196927,0.029054918712067224
58421,iGATE (NASDAQ:IGTE),NASDAQ:IGTE,2013-04-11 08:00:00,BETA_ERROR
58422,Wells Fargo (NYSE:WFC),NYSE:WFC,2013-04-12 10:00:00,,-0.0091243163745771752,0.059068285200179357,0.11520101199828749,0.13194187100793736
58423,"Interactive Brokers Group, Inc. (NASDAQ:IBKR)",NASDAQ:IBKR,2013-04-16 16:30:00,,0.021975620960861614,0.059406523049202138,0.14771317091195615,0.17917111984219139
58424,ASML Holding NV (NASDAQ:ASML),NASDAQ:ASML,2013-04-17 09:00:00,,0.060660055222994808,0.18010180040383675,0.1869992343494484,0.28966565133595779
58425,Universal Forest Products (NASDAQ:UFPI),NASDAQ:UFPI,2013-04-18 08:30:00,,0.11177782460174455,0.09899388307065074,0.048230988454524087,0.071038010605481414
58426,Platinum Underwriters Holdings (NYSE:PTP),NYSE:PTP,2013-04-18 08:00:00,BETA_ERROR
58427,"PepsiCo, Inc. (NYSE:PEP)",NYSE:PEP,2013-04-18 08:00:00,,0.05059844983264411,-0.031057135615750055,0.006389924191881946,-0.050520374197699142
58428,"CYS Investments, Inc. (NYSE:CYS)",NYSE:CYS,2013-04-18 09:00:00,,0.020413807342726402,-0.14671431645886052,-0.29609806873513839,-0.4463597332766075
58429,Verizon Communications (NYSE:VZ),NYSE:VZ,2013-04-18 08:30:00,,0.052213924799642208,-0.023937253406183724,0.026611492718667262,-0.056257353200645843
58430,Taiwan Semiconductor Manufacturing (NYSE:TSM),NYSE:TSM,2013-04-18 02:00:00,,0.046249578205385486,0.018681254777362655,0.0052604025818413225,-0.12775863402796134
58431,SLM (NASDAQ:SLM),NASDAQ:SLM,2013-04-18 08:00:00,,-0.012299270101940709,0.12755923446275294,0.090361443456762822,0.1791733704355595
58432,People's United Financial (NASDAQ:PBCT),NASDAQ:PBCT,2013-04-18 08:00:00,,0.007965054905073923,0.045658003111684421,0.12277646687837743,0.13783567713754874
58433,"Insteel Industries, Inc. (NASDAQ:IIIN)",NASDAQ:IIIN,2013-04-18 10:00:00,,0.061286961302759943,0.12916867302628171,0.093900466188112264,0.064371944077673118
58434,Philip Morris International Inc. (NYSE:PM),NYSE:PM,2013-04-18 09:00:00,,-0.020169509962155732,-0.076444859797735326,-0.10098449492458215,-0.15680142662965668
58435,Omnicom Group (NYSE:OMC),NYSE:OMC,2013-04-18 08:30:00,,-0.015864502999039964,-0.0080706139347528488,0.037203083276777738,-0.020465267232332496
58436,HNI Corporation (NYSE:HNI),NYSE:HNI,2013-04-18 11:00:00,,-0.0034394422039099246,0.017312401256585119,0.084347822353857793,0.0071051600594879416
58437,Sinovac Biotech Ltd. (NASDAQ:SVA),NASDAQ:SVA,2013-04-18 08:00:00,,-0.072468048547291775,0.025408210286901795,0.046589627662572547,0.17210900215603273
58438,Danaher (NYSE:DHR),NYSE:DHR,2013-04-18 08:00:00,,-0.031216959149669966,-0.031654017987057068,0.051055373729905984,0.047039678954311395
58439,Watsco (NYSE:WSO),NYSE:WSO,2013-04-18 10:00:00,,0.015995907954014461,-0.0019558680838721865,0.027183573117010418,0.049042731213166629
58440,Crown Holdings (NYSE:CCK),NYSE:CCK,2013-04-18 09:00:00,,0.0100875442854601,-0.033374947701688945,-0.043127723221409606,0.013872702373713505
58441,Astoria Financial (NYSE:AF),NYSE:AF,2013-04-18 10:00:00,,0.01885623824192241,0.011368440896837792,0.14588463680198382,0.30902392782430488
58442,Morgan Stanley (NYSE:MS),NYSE:MS,2013-04-18 10:00:00,,-0.017813785710910388,0.11219057859305381,0.080810703420955157,0.13075549280435994
58443,eBay Inc. (NASDAQ:EBAY),NASDAQ:EBAY,2013-04-18 11:00:00,,-0.086602682869295289,-0.10305138975009677,-0.10630834120874963,-0.1768322312457139
58444,RLI (NYSE:RLI),NYSE:RLI,2013-04-18 11:00:00,,-0.034066934357183602,0.0029599957641964283,0.089891990853012721,0.08938797769774319
58445,Seanergy Maritime Holdings (NASDAQ:SHIP),NASDAQ:SHIP,2013-04-18 09:30:00,,-0.09891070020077132,-0.12144851785105322,-0.28820433677670698,-0.25883248757781557
58446,EXACT Sciences Corporation (NASDAQ:EXAS),NASDAQ:EXAS,2013-04-18 07:30:00,,-0.20193040883603103,0.030051422637381031,0.27223510991153932,0.10485794263988829
58447,"Travelzoo, Inc. (NASDAQ:TZOO)",NASDAQ:TZOO,2013-04-18 11:00:00,,0.1192081032470072,0.2446201185595463,0.22244447806789208,0.2527455773085856
58448,Baxter International (NYSE:BAX),NYSE:BAX,2013-04-18 08:30:00,,-0.020084582822114325,-0.030873533042849219,-0.026015724978039764,-0.033336556768337786
58449,Pool (NASDAQ:POOL),NASDAQ:POOL,2013-04-18 11:00:00,,0.0070879800831486831,0.0075723533200133808,0.047946109104767931,0.045133041034116889
58450,Consumer Portfolio Services (NASDAQ:CPSS),NASDAQ:CPSS,2013-04-17 13:00:00,,-0.090359641092307069,-0.39275537859541532,-0.40444028581800406,-0.51233401415831525
58451,"The Gap, Inc. (NYSE:GPS)",NYSE:GPS,2013-04-17 11:30:00,,-0.021929631493501179,-0.005077424850216887,0.12145605271312551,0.090015998831614194
58452,American Express Company (NYSE:AXP),NYSE:AXP,2013-04-17 17:00:00,,0.041487795835281123,0.1165550559895292,0.12458106746906109,0.087352880895020857
58453,Carnival Corporation (NYSE:CCL),NYSE:CCL,2013-04-17 10:00:00,,0.0041868443108744983,-0.051889168598066422,0.013706033262330934,0.060490141453272077
58454,Exponent (NASDAQ:EXPO),NASDAQ:EXPO,2013-04-17 16:30:00,,0.023232641349331763,0.040658729716834645,0.2320432667473164,0.2380890725465587
58455,Linear Technology (NASDAQ:LLTC),NASDAQ:LLTC,2013-04-17 11:30:00,,-0.034868363998108817,-0.037294061754321192,-0.024111775048354031,0.0078207965013074726
58456,"Lionbridge Technologies, Inc. (NASDAQ:LIOX)",NASDAQ:LIOX,2013-04-17 14:00:00,,-0.016968231301898253,-0.25272791121014027,-0.19823399098693334,-0.086658496381060129
58457,eBay (NASDAQ:EBAY),NASDAQ:EBAY,2013-04-17 17:00:00,,-0.085487788383217717,-0.088511327036106799,-0.09461970364635687,-0.15617269785089327
58458,"Kinder Morgan Energy Partners, L.P. (NYSE:KMP)",NYSE:KMP,2013-04-17 16:30:00,BETA_ERROR
58459,"Diamond Hill Investment Group, Inc. (NASDAQ:DHIL)",NASDAQ:DHIL,2013-04-17 14:00:00,,0.00071866232550497032,0.058308448906131502,0.14995497753558504,0.35882352539855894
58460,Select Comfort (NASDAQ:SCSS),NASDAQ:SCSS,2013-04-17 17:00:00,,0.080657784804738383,0.16464596380912297,0.40661210236805712,0.15183777872323345
58461,Kinder Morgan Management LLC (NYSE:KMR),NYSE:KMR,2013-04-17 16:30:00,BETA_ERROR
58462,"El Paso Pipeline Partners, L.P. (NYSE:EPB)",NYSE:EPB,2013-04-17 16:30:00,BETA_ERROR
58463,Greenhill & Co. (NYSE:GHL),NYSE:GHL,2013-04-17 16:30:00,,-0.10572628342297199,-0.14042674713090986,-0.1869756047631928,-0.13715770338250191
58464,SanDisk (NASDAQ:SNDK),NASDAQ:SNDK,2013-04-17 17:00:00,,-0.081565256488424137,-0.056525047307460732,-0.03417682752724141,-0.086984245109492833
58465,THE9 Limited (NASDAQ:NCTY),NASDAQ:NCTY,2013-04-17 21:00:00,,-0.052251279358306424,0.24977696975484845,0.26057216455327864,0.20398349996354992
58466,Enterprise Products Partners (NYSE:EPD),NYSE:EPD,2013-04-17 09:00:00,,0.017293218364686676,-0.012647156029675331,0.019849802186640716,-0.035698870010547598
58467,Sify Technologies Limited (NASDAQ:SIFY),NASDAQ:SIFY,2013-04-18 08:30:00,,-0.098489015758735587,-0.020791274272608018,-0.11674536858351467,-0.15584185187323782
58468,Nokia Corporation (NYSE:NOK),NYSE:NOK,2013-04-18 08:00:00,,-0.13898770629770027,-0.11370701966751082,0.076288970886939908,0.065790160761322158
58469,Cathay General Bancorp (NASDAQ:CATY),NASDAQ:CATY,2013-04-16 18:00:00,,0.024643522898870261,0.014473844472906824,0.13109857775800515,0.18326511213011032
58470,Piper Jaffray Companies (NYSE:PJC),NYSE:PJC,2013-04-17 09:00:00,,-0.026169483990409116,0.0057429258688343338,-0.055134504777846122,-0.057398747516662102
58471,American Midstream Partners LP (NYSE:AMID),NYSE:AMID,2013-04-17 08:00:00,,0.081607264709109673,0.33043908786008225,0.22018174705176297,0.3032388077842153
58472,Boston Private Financial Holdings (NASDAQ:BPFH),NASDAQ:BPFH,2013-04-17 08:00:00,,0.0062715968425921323,0.0015555998525082076,0.093961178613215471,0.075582783995531866
58473,CSX Corporation (NASDAQ:CSX),NASDAQ:CSX,2013-04-17 08:30:00,,-0.0026567495494177664,-0.019630299420188138,-0.076978502008319197,-0.037735876139878347
58474,Discover Financial Services (NYSE:DFS),NYSE:DFS,2013-04-17 10:00:00,,0.021963402937759901,0.060010266917976236,0.10972476709046797,0.096671106388054678
58475,WNS (Holdings) (NYSE:WNS),NYSE:WNS,2013-04-17 08:00:00,,0.064161278533990035,0.1205500662853877,0.19727601631262692,0.4113745117785006
58476,PNC Financial Services Group (NYSE:PNC),NYSE:PNC,2013-04-17 08:00:00,,0.020138479720921219,0.043977850057959067,0.083329337194502445,0.09576446281749959
58477,Flexsteel Industries (NASDAQ:FLXS),NASDAQ:FLXS,2013-04-17 11:30:00,,-0.094485368927348476,-0.11639268591502025,-0.010464324298176536,-0.11071009767717284
58478,Mattel (NASDAQ:MAT),NASDAQ:MAT,2013-04-17 08:30:00,,0.035005267588021881,-0.0069836427164795892,0.028786420108138207,-0.079941665154650038
58479,St. Jude Medical (NYSE:STJ),NYSE:STJ,2013-04-17 08:00:00,,-0.027181266384302231,-0.0033980655094110954,0.067386761813154977,0.18250567866473363
58480,Bank of America (NYSE:BAC),NYSE:BAC,2013-04-17 08:30:00,,-0.039170678282624924,0.05822957751952771,0.047808981604919872,0.13211058091092001
58481,"ChinaNet Online Holdings, Inc. (NASDAQ:CNET)",NASDAQ:CNET,2013-04-17 08:30:00,,0.09011030186469822,-0.22732157753376611,-0.28603812778023313,-0.13955339219489932
